318	24
(-298.072,-301.347)	(-398.793,-132.334)	(-412.403,-74.5502)	(-391.988,-152.386)	(-267.312,-329.955)	(63.8141,-426.676)	(419.795,-135.183)	(229.998,390.978)	(-395.339,252.875)	(-233.432,-428.578)	(465.192,-207.364)	(234.466,477.347)	(-399.327,382.251)	(-566.741,-37.5782)	(-542.486,-184.641)	(-566.063,14.3924)	(-328.339,441.081)	(330.351,412.438)	(398.16,-312.21)	(-330.752,-354.733)	(-321.765,338.078)	(307.575,330.542)	(386.393,-209.185)	(1.74149,-430.215)
(402.242,-307.216)	(-324.606,-360.647)	(-328.928,331.427)	(300.063,337.671)	(391.426,-200.07)	(11.7867,-430.251)	(-291.491,-307.958)	(-396.243,-140.243)	(-411.222,-81.4756)	(-390.057,-157.534)	(-264.438,-332.352)	(65.5688,-426.445)	(419.662,-135.569)	(232.351,389.515)	(-392.37,257.237)	(-240.186,-424.606)	(460.672,-216.572)	(245.181,471.529)	(-389.881,391.295)	(-567.01,-25.309)	(-545.16,-175.535)	(-565.731,19.6312)	(-327.811,441.448)	(327.76,414.625)
(419.794,-135.187)	(230.017,390.966)	(-395.317,252.908)	(-233.484,-428.548)	(465.159,-207.434)	(234.548,477.304)	(-399.257,382.32)	(-566.744,-37.4858)	(-542.506,-184.573)	(-566.061,14.4311)	(-328.336,441.083)	(330.33,412.455)	(398.191,-312.172)	(-330.705,-354.779)	(-321.82,338.028)	(307.519,330.597)	(386.432,-209.117)	(1.81734,-430.217)	(-298.023,-301.398)	(-398.775,-132.394)	(-412.394,-74.6022)	(-391.974,-152.424)	(-267.29,-329.973)	(63.8267,-426.675)
(-403.189,378.427)	(-566.406,-45.9633)	(-539.416,-194.464)	(-566.586,3.8341)	(-335.957,435.678)	(324.847,417.052)	(401.138,-308.579)	(-329.136,-356.308)	(-321.791,338.055)	(308.94,329.212)	(384.624,-212.272)	(-3.18832,-430.112)	(-302.254,-296.992)	(-400.788,-125.74)	(-413.534,-67.1492)	(-394.621,-145.013)	(-273.311,-324.809)	(56.1804,-427.598)	(417.41,-141.927)	(235.292,387.659)	(-392.576,256.938)	(-236.094,-427.03)	(464.892,-207.989)	(232.501,478.38)
(-142.327,-403.003)	(253.289,-354.178)	(429.647,120.982)	(-66.131,455.553)	(-470.917,-78.4323)	(124.074,-481.653)	(496.996,151.033)	(-83.6552,535.168)	(-530.494,181.214)	(-552.997,-144.812)	(-555.065,-135.275)	(-520.387,206.102)	(-45.2924,538.592)	(506.837,107.918)	(79.605,-489.788)	(-475.045,-35.7442)	(-27.7546,458.641)	(436.692,89.0465)	(231.337,-368.284)	(-159.908,-395.967)	(-361.356,-217.769)	(-409.34,-91.3007)	(-408.559,-95.0441)	(-355.481,-227.628)
(231.309,-368.3)	(-160.035,-395.914)	(-361.472,-217.568)	(-409.403,-90.9913)	(-408.64,-94.665)	(-355.715,-227.247)	(-142.788,-402.83)	(252.859,-354.472)	(429.78,120.468)	(-65.6189,455.616)	(-470.983,-77.9662)	(123.697,-481.739)	(497.063,150.786)	(-83.5835,535.177)	(-530.549,181.071)	(-552.912,-145.187)	(-554.95,-135.829)	(-520.647,205.502)	(-45.9371,538.557)	(506.734,108.479)	(80.0588,-489.726)	(-475.028,-36.0756)	(-27.9587,458.633)	(436.677,89.127)
(495.812,155.291)	(-84.6867,535.038)	(-529.396,184.091)	(-554.552,-137.716)	(-557.107,-124.991)	(-515.498,217.039)	(-33.563,539.093)	(508.597,97.7838)	(71.4797,-490.828)	(-475.31,-29.8911)	(-24.2408,458.762)	(436.919,87.791)	(232.028,-367.867)	(-157.413,-397.021)	(-359.128,-221.58)	(-408.117,-97.0895)	(-406.996,-102.073)	(-351.093,-234.615)	(-133.833,-406.084)	(261.082,-348.708)	(427.126,130.29)	(-75.3741,454.324)	(-469.653,-86.7836)	(130.751,-480.066)
(-60.4791,537.565)	(504.662,119.062)	(86.6834,-488.771)	(-474.875,-38.8508)	(-27.2092,458.661)	(437.349,85.3561)	(225.75,-371.585)	(-167.95,-392.443)	(-366.56,-208.492)	(-411.581,-79.4413)	(-411.088,-82.2169)	(-362.432,-215.895)	(-155.107,-397.979)	(242.202,-361.534)	(432.568,109.043)	(-55.6075,456.722)	(-471.986,-70.4299)	(119.573,-482.668)	(497.031,150.906)	(-88.8571,534.492)	(-534.263,170.958)	(-549.326,-160.089)	(-551.071,-153.055)	(-527.243,189.599)
(-461.218,105.156)	(-387.894,263.621)	(-285.274,368.038)	(-189.627,422.578)	(-125.165,444.367)	(-103.331,449.436)	(-127.019,443.885)	(-193.055,421.115)	(-289.584,364.812)	(-391.779,258.093)	(-463.046,97.6612)	(-468.188,-95.4162)	(-393.499,-279.419)	(-258.088,-413.353)	(-104.002,-480.39)	(27.1371,-494.124)	(110.485,-484.583)	(137.853,-478.272)	(108.132,-485.051)	(22.5512,-494.237)	(-110.141,-478.857)	(-264.343,-409.159)	(-398.012,-272.602)	(-469.568,-87.317)
(478.971,205.122)	(460.081,247.349)	(495.133,157.672)	(509.034,-66.411)	(360.481,-352.944)	(2.81649,-494.241)	(-367.366,-314.625)	(-466.54,81.5725)	(-247.357,393.31)	(82.1305,449.623)	(320.186,317.802)	(421.803,147.76)	(443.23,34.0203)	(443.913,5.48704)	(440.378,65.2085)	(398.673,204.847)	(252.247,376.32)	(-31.8224,458.466)	(-351.313,308.697)	(-472.59,-65.3881)	(-254.582,-415.642)	(146.56,-475.92)	(439.263,-254.888)	(515.227,26.9619)
(296.572,-320.3)	(442.944,38.685)	(160.405,426.097)	(-374.438,281.555)	(-358.136,-325.613)	(267.448,-424.119)	(496.703,152.102)	(95.148,527.724)	(-301.76,458.479)	(-435.87,342.776)	(-371.703,407.556)	(-60.8819,537.532)	(406.94,332.04)	(428.177,-272.081)	(-178.675,-455.776)	(-463.908,93.9319)	(-20.7937,458.856)	(406.479,187.958)	(373.699,-230.162)	(116.407,-416.502)	(-87.6916,-419.417)	(-166.1,-393.271)	(-126.92,-408.443)	(36.8336,-429.32)
(488.023,180.412)	(64.1603,533.331)	(-326.705,442.215)	(-450.87,324.108)	(-382.809,397.793)	(-65.0915,537.168)	(410.41,327.478)	(420.278,-283.467)	(-196.742,-447.736)	(-458.114,116.813)	(4.84824,458.738)	(416.271,163.655)	(359.251,-251.227)	(93.1403,-421.839)	(-108.359,-414.137)	(-182.42,-385.593)	(-140.198,-403.794)	(27.355,-429.844)	(293.294,-323.187)	(442.86,39.9243)	(153.663,428.741)	(-382.626,270.856)	(-344.976,-340.209)	(288.859,-410.648)
(367.176,-239.998)	(103.252,-419.685)	(-101.927,-415.898)	(-179.885,-386.842)	(-141.241,-403.409)	(22.2867,-430.038)	(286.469,-329.016)	(443.559,27.2236)	(168.655,422.692)	(-370.921,285.962)	(-359.179,-324.404)	(270.146,-422.504)	(494.418,160.133)	(81.9236,530.346)	(-316.635,449.013)	(-448.294,327.433)	(-386.059,394.834)	(-76.99,535.961)	(399.731,341.201)	(431.825,-266.589)	(-177.117,-456.43)	(-463.306,96.5542)	(-14.3862,458.961)	(410.17,179.271)
(420.192,-134.027)	(249.909,-356.473)	(90.6356,-422.333)	(33.2474,-429.543)	(91.6729,-422.13)	(251.641,-355.303)	(421.175,-131.114)	(376.877,244.367)	(-31.208,458.495)	(-450.601,141.115)	(-276.648,-400.49)	(306.039,-398.702)	(504.261,120.983)	(207.016,490.856)	(-116.371,530.056)	(-227.755,496.532)	(-114.309,530.439)	(210.495,489.251)	(505.267,116.088)	(301.514,-401.952)	(-281.192,-397.142)	(-448.861,146.156)	(-26.4632,458.689)	(378.955,240.977)
(499.54,141.366)	(191.073,497.83)	(-127.627,527.821)	(-231.226,495.055)	(-109.978,531.216)	(220.957,484.24)	(508.318,99.4739)	(284.951,-413.22)	(-297.939,-384.076)	(-441.495,165.721)	(-7.05692,458.971)	(387.526,226.227)	(415.425,-147.29)	(240.969,-362.323)	(83.7923,-423.606)	(30.226,-429.707)	(92.6845,-421.93)	(255.863,-352.399)	(423.983,-122.4)	(369.874,255.325)	(-47.6814,457.441)	(-456.458,122.587)	(-259.033,-412.728)	(323.645,-385.309)
(425.238,-118.289)	(370.704,254.061)	(-39.9998,458.006)	(-452.293,136.028)	(-275.704,-401.175)	(303.063,-400.848)	(506.01,112.309)	(219.481,484.963)	(-99.0009,533.025)	(-209.696,503.771)	(-95.731,533.519)	(224.898,482.279)	(507.445,104.55)	(295.858,-405.909)	(-282.885,-395.874)	(-449.603,144.029)	(-32.4923,458.434)	(374.118,248.769)	(423.812,-122.947)	(261,-348.767)	(105.048,-419.276)	(48.5518,-428.382)	(106.68,-418.898)	(263.684,-346.825)
(410.576,-159.577)	(344.396,-270.448)	(326.526,-290.957)	(373.089,-231.107)	(437.272,-67.4698)	(401.507,198.925)	(140.387,433.591)	(-274.699,375.633)	(-474.188,-48.8596)	(-186.067,-452.592)	(304.265,-399.985)	(515.172,-0.489227)	(398.138,343.17)	(222.535,483.459)	(177.552,503.268)	(296.599,438.847)	(478.805,205.542)	(466.051,-205.56)	(82.9239,-489.324)	(-378.595,-300.308)	(-434.154,182.982)	(-77.5297,454.01)	(295.021,342.276)	(440.487,64.3423)
(-85.9164,534.88)	(434.476,292.638)	(359.517,-353.874)	(-305.358,-377.899)	(-394.095,254.716)	(164.932,424.252)	(443.824,-0.502)	(241.44,-362.023)	(-57.6484,-425.182)	(-230.517,-357.666)	(-276.589,-321.914)	(-219.57,-364.776)	(-31.9383,-428.381)	(272.743,-340.034)	(442.117,49.2129)	(108.194,443.474)	(-428.128,195.879)	(-246.426,-420.806)	(408.426,-299.396)	(395.147,346.815)	(-137.428,525.673)	(-461.711,309.519)	(-525.447,194.07)	(-444.133,332.697)
(42.3594,536.167)	(507.356,105.05)	(147.031,-475.788)	(-452.43,-158.416)	(-189.316,422.71)	(361.817,267.127)	(379.93,-220.195)	(54.7191,-427.759)	(-209.278,-371.038)	(-319.14,-278.045)	(-326.856,-268.574)	(-239.807,-351.247)	(-5.16216,-430.055)	(330.858,-286.218)	(411.089,177.025)	(-73.5211,454.586)	(-475.4,-27.4357)	(9.46844,-494.328)	(513.556,-29.1245)	(155.198,511.342)	(-369.188,409.695)	(-544.338,139.872)	(-551.675,112.176)	(-426.209,353.978)
(-326.692,333.533)	(-180.829,426.187)	(-55.3465,456.748)	(23.61,457.744)	(48.4453,455.237)	(18.2674,458.106)	(-65.7839,455.595)	(-194.803,420.356)	(-340.315,320.251)	(-450.545,141.283)	(-469.156,-89.8217)	(-372.159,-308.649)	(-190.464,-450.629)	(9.11763,-494.325)	(167.806,-469.46)	(260.85,-427.975)	(288.695,-410.757)	(254.719,-431.438)	(155.07,-473.456)	(-9.27517,-493.855)	(-210.139,-441.195)	(-386.247,-289.876)	(-472.449,-66.6016)	(-443.029,161.854)
(-107.738,448.503)	(13.4205,458.38)	(80.607,449.933)	(90.9513,447.722)	(44.6333,455.71)	(-57.7531,456.503)	(-204.975,415.769)	(-360.905,297.943)	(-463.729,94.7192)	(-454.378,-152.25)	(-320.419,-364.559)	(-111.998,-478.377)	(92.9693,-487.781)	(239.926,-439.338)	(315.307,-391.804)	(326.455,-383.056)	(275.595,-419.17)	(155.057,-473.46)	(-32.7222,-492.259)	(-248.603,-419.45)	(-418.321,-238.337)	(-475.382,5.53633)	(-408.377,232.36)	(-263.957,382.903)
(441.539,-36.8947)	(381.572,236.608)	(89.4686,448.054)	(-322.451,337.453)	(-464.369,-114.493)	(-122.477,-475.52)	(353.526,-359.553)	(513.913,53.2178)	(373.585,371.275)	(208.392,490.225)	(185.424,500.154)	(321.482,419.81)	(494.866,158.598)	(436.335,-259.579)	(15.8236,-494.327)	(-415.311,-243.844)	(-404.53,238.662)	(-22.2191,458.82)	(327.341,310.104)	(443.419,30.3778)	(401.888,-179.277)	(339.037,-276.872)	(329.887,-287.292)	(382.645,-215.659)
(137.64,516.912)	(189.177,498.618)	(380.429,363.838)	(515.382,15.1792)	(307.272,-397.804)	(-192.743,-449.591)	(-475.214,-32.197)	(-254.52,388.938)	(168.099,422.928)	(414.548,168.244)	(429.806,-101.939)	(352.567,-260.148)	(302.249,-315.159)	(323.558,-294.127)	(399.354,-184.571)	(442.668,42.5726)	(306.062,332.005)	(-70.543,454.99)	(-435,181.086)	(-371.273,-309.768)	(104.682,-485.715)	(478.644,-176.712)	(463.144,241.139)	(260.845,462.437)
(437.229,86.0417)	(170.211,422.029)	(-324.205,335.843)	(-433.402,-207.774)	(74.3741,-490.473)	(500.668,-108.013)	(358.053,387.151)	(-5.87893,539.265)	(-209.834,503.718)	(-187.889,511.541)	(59.6483,533.993)	(421.04,312.824)	(460.488,-216.937)	(-48.3683,-490.568)	(-468.581,-93.196)	(-235.218,400.322)	(253.186,375.66)	(443.928,9.54908)	(327.658,-289.732)	(145.461,-407.894)	(42.702,-428.89)	(54.1872,-427.816)	(177.521,-395.732)	(363.027,-245.97)
(336.142,-280.242)	(158.372,-403.344)	(56.7103,-427.538)	(67.9763,-426.115)	(189.544,-390.403)	(369.731,-236.213)	(435.404,95.8098)	(163.361,424.899)	(-327.349,332.917)	(-433.172,-208.282)	(70.7086,-490.919)	(498.652,-115.983)	(366.92,378.252)	(10.1194,538.718)	(-193.146,509.763)	(-171.414,516.733)	(74.1642,531.726)	(427.069,304.015)	(457.727,-222.329)	(-49.8509,-490.382)	(-468.122,-95.7841)	(-240.558,397.297)	(245.796,380.765)	(443.777,20.7175)
(471.014,-194.761)	(-24.2396,-492.966)	(-464.247,-115.04)	(-251.753,390.648)	(240.519,384.28)	(443.78,20.6062)	(332.072,-284.864)	(147.365,-407.252)	(40.1933,-429.084)	(47.3149,-428.496)	(167.284,-399.932)	(354.226,-257.978)	(440.012,68.0129)	(189.28,413.33)	(-307.068,350.895)	(-442.516,-186.13)	(51.8939,-492.777)	(495.615,-127.081)	(368.301,376.827)	(1.25411,539.08)	(-211.456,503.098)	(-197.917,508.097)	(41.9131,536.216)	(407.712,331.034)
(443.753,-3.35414)	(202.063,406.89)	(-343.036,317.466)	(-387.013,-288.799)	(230.089,-444.246)	(504.604,119.339)	(114.776,523.189)	(-299.728,459.721)	(-446.643,329.538)	(-397.218,384.308)	(-107.054,531.72)	(373.186,371.7)	(454.927,-227.642)	(-134.03,-472.079)	(-471.179,54.0579)	(-52.8213,456.99)	(396.815,208.612)	(380.717,-218.892)	(120.045,-415.545)	(-93.03,-418.158)	(-179.098,-387.225)	(-148.128,-400.781)	(6.7649,-430.263)	(268.188,-343.494)
(132.165,-412.108)	(-79.8325,-421.14)	(-166.474,-393.104)	(-135.205,-405.6)	(19.8913,-430.109)	(277.624,-336.22)	(443.922,6.76979)	(195.19,410.416)	(-346.272,314.092)	(-386.454,-289.587)	(227.078,-445.695)	(506.173,111.461)	(126.979,519.974)	(-285.694,467.975)	(-435.223,343.546)	(-384.524,396.238)	(-92.6821,533.961)	(380.161,364.134)	(452.271,-232.547)	(-135.035,-471.765)	(-471.575,51.1334)	(-59.1054,456.36)	(392.702,216.646)	(386.325,-209.305)
(466.032,-205.601)	(-110.865,-478.671)	(-473.686,32.2713)	(-71.4648,454.867)	(389.905,221.893)	(386.18,-209.56)	(126.277,-413.825)	(-91.035,-418.637)	(-181.195,-386.2)	(-154.266,-398.324)	(-3.93106,-430.092)	(256.442,-351.995)	(442.89,-21.2306)	(220.2,396.859)	(-326.81,333.422)	(-400.224,-269.167)	(209.165,-453.813)	(508.329,99.4085)	(129.306,519.326)	(-293.471,463.47)	(-447.916,327.916)	(-405.245,376.362)	(-125.342,528.295)	(357.035,388.146)
(296.261,439.09)	(-287.681,466.84)	(-538.638,158.204)	(-563.504,44.3379)	(-507.286,234.127)	(-151.757,522.189)	(425.963,305.66)	(337.363,-373.989)	(-352.938,-331.521)	(-333.973,326.57)	(262.924,368.594)	(423.682,-123.362)	(122.486,-414.883)	(-182.012,-385.796)	(-323.516,-272.742)	(-352.257,-232.791)	(-300.012,-299.342)	(-116.602,-411.722)	(218.665,-375.612)	(443.927,10.2882)	(116.935,441.046)	(-438.373,173.295)	(-192.004,-449.929)	(461.541,-214.838)
(216.791,-376.649)	(443.922,6.7201)	(121.694,439.645)	(-435.903,179.037)	(-198.654,-446.833)	(457.896,-222.003)	(302.818,434.305)	(-281.342,470.422)	(-536.938,163.279)	(-563.22,46.8203)	(-507.595,233.509)	(-155.169,521.298)	(422.807,310.282)	(342.529,-369.509)	(-347.977,-336.984)	(-339.213,321.367)	(257.281,372.737)	(425.532,-117.307)	(127.735,-413.408)	(-178.046,-387.734)	(-321.456,-275.261)	(-351.183,-234.475)	(-299.551,-299.821)	(-117.291,-411.512)
(413.824,322.886)	(353.053,-359.993)	(-339.719,-345.719)	(-345.766,314.624)	(251.9,376.564)	(426.594,-113.683)	(128.712,-413.126)	(-179.506,-387.027)	(-324.049,-272.084)	(-354.591,-229.07)	(-305.358,-293.677)	(-127.063,-408.396)	(206.424,-382.166)	(443.667,-6.11789)	(134.51,435.59)	(-430.352,191.237)	(-209.893,-441.32)	(452.948,-231.308)	(308.589,429.965)	(-279.148,471.636)	(-537.957,160.256)	(-564.174,38.0458)	(-513.323,221.711)	(-169.908,517.179)
(127.588,-413.45)	(-178.269,-387.626)	(-321.666,-275.006)	(-351.398,-234.138)	(-299.866,-299.494)	(-117.763,-411.367)	(216.338,-376.897)	(443.918,6.20134)	(122.17,439.502)	(-435.724,179.446)	(-198.98,-446.678)	(457.788,-222.211)	(302.868,434.268)	(-281.47,470.351)	(-537.055,162.934)	(-563.282,46.2811)	(-507.882,232.936)	(-155.793,521.133)	(422.479,310.756)	(342.878,-369.203)	(-347.75,-337.229)	(-339.355,321.224)	(257.221,372.78)	(425.519,-117.35)
(72.3048,532.039)	(-426.927,353.165)	(-558.841,77.1779)	(-559.175,75.2151)	(-430.517,349.057)	(64.4897,533.282)	(513.303,60.5958)	(88.3135,-488.522)	(-468.864,-91.5551)	(-120.656,445.506)	(398.449,205.306)	(340.137,-275.573)	(-7.29419,-429.983)	(-253.865,-340.814)	(-345.627,-242.917)	(-346.077,-242.249)	(-255.806,-339.302)	(-11.3416,-429.817)	(336.512,-279.815)	(401.459,199.028)	(-112.696,447.399)	(-470.299,-82.6411)	(78.9465,-489.877)	(514.043,51.4537)
(511.609,76.627)	(106.343,-485.398)	(-465.322,-110.089)	(-138.293,440.775)	(390.784,220.263)	(349.454,-264.148)	(4.93485,-430.252)	(-246.38,-346.481)	(-342.067,-248.104)	(-344.392,-244.734)	(-256.142,-339.038)	(-15.2818,-429.619)	(331.56,-285.437)	(406.009,189.03)	(-98.712,450.366)	(-472.569,-65.5695)	(59.6362,-492.1)	(515.11,31.0366)	(91.5518,528.471)	(-416.048,365.137)	(-557.037,87.1281)	(-558.791,77.4687)	(-434.141,344.826)	(52.6876,534.937)
(335.696,-280.755)	(402.896,195.939)	(-107.208,448.617)	(-471.403,-74.9197)	(69.2367,-491.091)	(514.733,40.1642)	(84.0887,529.941)	(-419.381,361.543)	(-557.26,85.9539)	(-558.299,80.2741)	(-430.018,349.633)	(61.2679,533.76)	(512.693,66.9377)	(96.6677,-487.16)	(-467.143,-101.057)	(-130.459,442.969)	(393.939,214.272)	(346.192,-268.238)	(1.34283,-430.209)	(-247.905,-345.347)	(-342.176,-247.947)	(-343.54,-245.977)	(-253.644,-340.985)	(-10.5283,-429.854)
(1.20024,-430.207)	(-248.095,-345.205)	(-342.36,-247.683)	(-343.763,-245.653)	(-254.001,-340.709)	(-11.0219,-429.832)	(335.354,-281.147)	(403.116,195.462)	(-106.714,448.723)	(-471.464,-74.4694)	(68.8735,-491.132)	(514.745,39.9328)	(84.1383,529.931)	(-419.494,361.42)	(-557.331,85.5753)	(-558.396,79.7266)	(-430.438,349.148)	(60.6385,533.851)	(512.635,67.4995)	(97.1168,-487.082)	(-467.08,-101.382)	(-130.655,442.916)	(393.902,214.342)	(346.169,-268.267)
(-221.071,-435.477)	(-71.4256,-487.15)	(47.5603,-493.102)	(116.119,-483.417)	(128.504,-480.611)	(84.3063,-489.124)	(-14.0057,-493.623)	(-153.884,-465.433)	(-305.095,-378.123)	(-424.287,-226.887)	(-474.979,-36.9935)	(-448.056,148.429)	(-365.092,293.033)	(-262.969,383.55)	(-174.982,428.47)	(-121.67,445.254)	(-111.765,447.61)	(-146.649,438.27)	(-221.203,407.828)	(-320.563,339.168)	(-416.595,218.099)	(-472.076,47.2218)	(-456.216,-146.154)	(-363.774,-318.981)
(132.222,-479.704)	(-3.72702,-494.069)	(-179.937,-455.243)	(-350.196,-334.561)	(-457.547,-141.546)	(-467.654,75.7861)	(-389.978,260.676)	(-267.122,380.806)	(-146.378,438.355)	(-59.5161,456.316)	(-20.3705,458.865)	(-32.616,458.428)	(-95.2796,451.026)	(-200.937,417.625)	(-327.845,332.45)	(-435.551,179.84)	(-475.43,-26.533)	(-417.547,-239.769)	(-273.876,-402.493)	(-93.6434,-482.789)	(67.6272,-491.273)	(176.136,-466.642)	(222.699,-447.758)	(208.288,-454.189)
(-24.6033,-492.938)	(-224.505,-433.607)	(-395.286,-276.75)	(-473.912,-52.1976)	(-438.43,173.161)	(-319.881,339.783)	(-175.372,428.32)	(-53.139,456.96)	(22.1629,457.848)	(43.4136,455.855)	(9.92875,458.545)	(-76.9163,454.1)	(-207.112,414.768)	(-350.733,309.327)	(-455.362,126.266)	(-466.354,-105.083)	(-363.254,-319.602)	(-179.796,-455.303)	(17.262,-494.315)	(171.473,-468.239)	(260.074,-428.419)	(284.034,-413.816)	(246.071,-436.133)	(142.402,-477.064)
(-437.088,-199.371)	(-267.873,-406.73)	(-32.8298,-492.249)	(177.867,-466.035)	(314.263,-392.598)	(375.178,-338.107)	(374.879,-338.421)	(313.278,-393.343)	(176.034,-466.677)	(-35.2174,-492.023)	(-270.098,-405.175)	(-438.176,-196.806)	(-469.142,67.3694)	(-365.764,292.231)	(-193.589,420.884)	(-26.7646,458.678)	(91.4391,447.611)	(149.535,430.299)	(149.246,430.406)	(90.5326,447.816)	(-28.2431,458.622)	(-195.446,420.075)	(-367.305,290.38)	(-469.579,64.7181)
(-273.308,-402.9)	(-35.6885,-491.977)	(179.085,-465.605)	(318.695,-389.199)	(381.612,-331.21)	(383.393,-329.254)	(324.68,-384.483)	(190.221,-461.5)	(-20.7889,-493.211)	(-259.501,-412.418)	(-434.084,-206.252)	(-470.283,60.2314)	(-368.217,289.276)	(-193.943,420.731)	(-23.7729,458.777)	(97.3371,446.231)	(157.762,427.148)	(159.556,426.436)	(102.908,444.852)	(-14.5273,458.959)	(-182.539,425.502)	(-358.607,300.58)	(-467.511,76.5541)	(-440.822,-190.384)
(150.037,-474.933)	(174.63,-467.163)	(140.231,-477.646)	(47.3855,-493.114)	(-95.5947,-482.355)	(-260.83,-411.531)	(-401.442,-267.248)	(-471.867,-71.3744)	(-454.629,128.665)	(-369.14,288.152)	(-256.107,387.946)	(-154.444,435.778)	(-88.3823,452.27)	(-68.2658,455.286)	(-96.3265,450.827)	(-169.338,430.587)	(-274.991,375.429)	(-386.424,265.669)	(-463.136,97.2801)	(-466.246,-105.618)	(-381.939,-295.821)	(-233.667,-428.442)	(-69.2626,-487.518)	(66.6772,-491.378)
(476.491,-182.003)	(340.052,-371.673)	(63.7875,-491.687)	(-265.734,-408.207)	(-463.661,-117.64)	(-416.284,218.661)	(-186.419,423.919)	(73.041,451.393)	(258.097,372.146)	(352.843,279.389)	(384.88,230.921)	(375.11,247.199)	(316.165,321.975)	(179.204,418.058)	(-49.381,457.298)	(-312.754,346.064)	(-470.191,60.8311)	(-393.867,-278.873)	(-108.155,-479.362)	(215.11,-451.213)	(424.197,-277.901)	(501.663,-103.867)	(514.36,-18.2194)	(511.777,-46.6312)
(431.163,297.806)	(507.358,105.039)	(461.881,-214.155)	(159.046,-472.249)	(-270.139,-405.146)	(-475.613,-18.9634)	(-300.892,355.968)	(54.2267,454.456)	(325.646,311.96)	(433.043,106.96)	(441.252,-39.5668)	(431.607,-94.7255)	(438.766,-58.3932)	(439.72,70.1612)	(360.039,269.625)	(122.308,439.46)	(-232.765,401.681)	(-468.495,71.1418)	(-341.072,-344.317)	(71.1651,-490.865)	(421.753,-281.391)	(514.345,47.0049)	(447.464,270.977)	(394.427,347.683)
(-473.021,-61.475)	(-272.14,-403.732)	(109.175,-484.845)	(408.63,-299.132)	(512.686,-38.4264)	(500.555,137.282)	(487.146,182.985)	(508.585,97.8561)	(499.537,-112.548)	(338.814,-372.744)	(-7.70184,-493.922)	(-362.507,-320.492)	(-470.594,58.1489)	(-278.561,372.911)	(34.883,456.775)	(279.7,355.454)	(399.508,203.124)	(435.625,94.6865)	(440.395,65.0723)	(429.985,119.669)	(375.128,247.17)	(219.53,397.249)	(-58.4247,456.433)	(-359.514,299.544)
(-439.84,169.782)	(-188.23,423.166)	(119.258,440.369)	(326.765,310.737)	(415.767,165.012)	(438.496,78.435)	(439.178,73.9601)	(420.265,152.377)	(341.098,294.225)	(147.224,431.151)	(-154.618,435.721)	(-422.747,206.607)	(-445.376,-178.664)	(-165.824,-460.975)	(215.773,-450.917)	(458.461,-220.911)	(515.268,25.1508)	(493.547,163.073)	(491.438,169.944)	(514.421,45.7738)	(472.03,-192.465)	(250.726,-433.633)	(-125.37,-474.687)	(-428.504,-218.312)
(-475.223,-31.9933)	(-350.277,-334.471)	(-67.5019,-487.81)	(221.489,-448.319)	(406.167,-302.289)	(482.186,-167.613)	(499.019,-114.568)	(484.054,-162.594)	(412.33,-294.292)	(233.897,-442.378)	(-51.5785,-490.159)	(-338.569,-346.902)	(-474.195,-48.7755)	(-394.691,253.836)	(-175.231,428.374)	(56.8278,454.08)	(222.238,395.663)	(308.951,329.2)	(335.104,301.327)	(311.584,326.601)	(228.458,391.925)	(67.2195,452.427)	(-162.717,432.965)	(-385.803,266.527)
(-444.947,156.877)	(-261.27,384.654)	(-21.981,458.827)	(170.628,421.849)	(283.568,352.238)	(328.956,308.315)	(322.787,315.045)	(262.35,369.022)	(129.531,437.215)	(-80.6583,453.535)	(-317.919,341.538)	(-466.833,80.0895)	(-417.89,-239.137)	(-176.343,-456.752)	(126.609,-481.062)	(353.248,-359.812)	(463.161,-211.56)	(495.819,-126.365)	(492.007,-139.15)	(444.961,-245.422)	(307.555,-397.596)	(53.4907,-492.647)	(-249.316,-419.002)	(-451.184,-162.212)
(106.517,-418.936)	(19.752,-430.113)	(49.5158,-428.29)	(190.381,-390.016)	(380.943,-218.516)	(425.56,135.703)	(105.823,444.1)	(-380.014,274.338)	(-386.296,-289.808)	(172.775,-467.798)	(514.845,-9.2902)	(289.851,443.621)	(-71.846,536.515)	(-240.876,490.797)	(-184.322,512.713)	(98.2157,527.066)	(456.029,255.259)	(415.48,-290.073)	(-141.188,-469.792)	(-475.459,3.18551)	(-150.618,437.02)	(316.562,321.568)	(438.283,-61.4585)	(286.623,-328.887)
(117.249,440.955)	(-372.855,283.552)	(-392.435,-280.991)	(164.299,-470.598)	(514.531,-15.3791)	(291.715,442.319)	(-74.08,536.28)	(-247.059,487.951)	(-194.336,509.352)	(85.6101,529.65)	(449.592,267.189)	(422.997,-279.621)	(-130.474,-473.171)	(-475.646,-5.83061)	(-156.804,434.993)	(313.83,324.35)	(438.489,-60.1685)	(285.711,-329.648)	(103.075,-419.725)	(14.0739,-430.227)	(41.9527,-428.95)	(181.972,-393.81)	(375.414,-227.476)	(428.666,124.7)
